Scheme,Unit,Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Taupo,cumecs,1934,59.88285714,84.64628571,74.21685714,111.3492857,208.0142857,186.1878571,84.35814286,82.72071429,109.4498571,114.157,92.54428571,192.6902857,162.463,201.3614286,219.004,230.7534286,187.2362857,111.3297143,188.3901429,156.6557143,273.1371429,80.95228571,56.26942857,179.3502857,92.38314286,90.12171429,211.8651429,220.8605714,156.192,156.192,156.192,187.1531429,98.93342857,203.0962857,158.605,151.9972857,119.9904286,113.6422857,151.8698571,150.693,106.9997143,100.6845714,66.16928571,61.48942857,178.9404286,257.1591429,112.1782857,103.3567143,141.983,99.68257143,114.2307143,154.7702857,154.7702857
Taupo,cumecs,1935,113.8005714,39.074,83.83714286,195.1975714,133.6687143,94.91028571,126.1201429,239.5222857,212.2865714,192.0957143,351.7501429,271.9771429,236.3951429,203.2618571,188.704,151.3528571,239.2764286,237.832,250.8884286,218.0308571,292.0784286,263.9934286,178.9651429,149.0695714,200.8827143,168.2374286,166.0048571,155.2237143,143.0935714,176.1921429,238.6708571,279.7002857,278.2812857,275.8462857,220.1804286,175.6485714,143.4615714,169.9338571,165.7844286,124.6707143,127.209,309.5558571,286.5485714,186.3312857,338.4885714,185.8452857,239.035,243.8778571,215.8715714,184.7891429,161.2244286,119.9147143,119.9147143
Taupo,cumecs,1936,142.6264286,104.6462857,128.033,194.0695714,185.7075714,181.282,161.4367143,127.8884286,172.8055714,96.839,81.96671429,85.56828571,189.951,165.841,230.0855714,168.082,238.5551429,136.1634286,180.6967143,112.9332857,204.9488571,235.5357143,214.8642857,187.058,284.8827143,144.9597143,180.592,150.0672857,186.4845714,150.8914286,193.1372857,126.4755714,152.6412857,233.3474286,174.0384286,104.019,108.1857143,101.1758571,103.8285714,176.2681429,245.2925714,188.3287143,242.5744286,100.8552857,183.2594286,73.16328571,95.614,125.3101429,158.3562857,148.5294286,76.48614286,102.9887143,137.7185714
Taupo,cumecs,1937,150.7444286,100.2861429,105.8568571,171.8841429,147.8525714,213.075,380.7154286,161.4694286,157.8067143,200.216,125.807,112.1422857,104.4318571,118.8994286,116.976,153.14,148.9957143,70.43,146.0112857,116.9842857,84.59828571,90.763,134.2942857,132.888,131.6918571,91.01242857,128.9038571,87.27385714,92.86185714,192.9584286,52.44371429,79.82285714,121.9962857,121.69,120.2042857,141.7904286,143.3888571,98.23357143,102.697,82.20557143,152.7085714,85.77885714,145.2647143,48.36971429,225.2351429,107.5568571,217.0227143,89.13271429,82.424,48.40128571,83.50414286,68.83742857,68.83742857
Taupo,cumecs,1938,103.5981429,74.27957143,286.0494286,300.7004286,142.4737143,173.7297143,141.253,79.85114286,79.41228571,135.595,135.9617143,174.2644286,143.1782857,243.0192857,112.0724286,120.4948571,129.2487143,177.5515714,202.524,170.4007143,127.5968571,206.5162857,188.416,123.3291429,206.4882857,142.1348571,113.3318571,116.4,111.3277143,107.9377143,141.2594286,257.0745714,189.0257143,116.657,133.9555714,131.2707143,153.311,178.9381429,141.3044286,131.8471429,150.772,150.772,150.772,150.5028571,107.7822857,70.64557143,75.91528571,76.95442857,90.413,81.26428571,65.81042857,63.44128571,63.44128571
Taupo,cumecs,1939,68.34014286,35.008,60.24857143,145.4941429,99.42242857,55.43542857,44.13657143,35.251,98.06971429,81.50442857,207.8434286,98.676,215.7528571,194.3231429,113.004,157.0825714,117.9002857,120.504,91.31685714,291.4687143,364.4481429,212.7247143,170.4524286,235.6441429,196.9041429,133.026,130.2184286,134.9791429,150.0392857,122.4318571,88.73042857,102.7232857,77.74771429,93.23142857,136.933,210.2744286,171.4825714,152.3782857,148.7,76.96357143,90.29414286,160.4651429,169.9078571,310.9297143,206.5782857,170.482,204.2082857,345.6231429,249.9811429,156.0861429,112.9592857,151.4941429,151.4941429
Taupo,cumecs,1940,91.38357143,94.21357143,130.2912857,103.0452857,75.88714286,97.26985714,83.10014286,173.197,99.63042857,139.748,139.748,139.748,126.8161429,109.3531429,137.939,95.74542857,94.10242857,89.06757143,86.89757143,162.1157143,57.31914286,111.3614286,122.3098571,161.4438571,123.907,123.907,119.0065714,208.6142857,158.3642857,93.51142857,194.0265714,174.2718571,229.3808571,174.6548571,151.28,110.365,119.71,136.923,102.2438571,104.35,85.22214286,107.7894286,117.9021429,265.9838571,117.8235714,96.87514286,121.2592857,99.37128571,95.61142857,87.16885714,224.5298571,292.9011429,292.9011429
Taupo,cumecs,1941,115.784,110.4427143,92.40142857,104.4304286,74.31942857,93.38514286,74.71042857,85.74857143,62.06314286,89.18671429,161.2677143,222.3827143,129.2508571,166.1204286,202.8247143,169.0287143,105.6545714,201.9541429,109.5872857,179.1074286,181.9778571,169.7702857,200.6788571,146.7651429,184.3094286,196.3,129.573,261.4444286,354.6518571,208.204,170.8428571,178.4465714,157.003,184.499,200.2347143,163.7165714,146.6342857,171.3614286,159.3224286,138.6092857,154.1855714,156.7897143,128.2964286,158.7267143,147.4505714,124.2628571,108.554,158.5985714,127.0144286,67.70428571,55.602,199.1951429,199.1951429
Taupo,cumecs,1942,219.3698571,155.645,183.8257143,178.9025714,118.0871429,103.3147143,194.7707143,222.3994286,172.1727143,146.5938571,78.64228571,94.19757143,121.5572857,106.449,323.0591429,209.0661429,276.9962857,218.7934286,139.5692857,210.6858571,276.4095714,142.6517143,241.3218571,332.6244286,283.4131429,278.1014286,340.5558571,203.113,209.5392857,168.1355714,305.7821429,210.811,88.94514286,131.4781429,141.1864286,254.956,217.2754286,206.1621429,146.0242857,132.9555714,73.68771429,138.2154286,139.7451429,65.82242857,108.158,7.814428571,20.696,205.9688571,91.61457143,86.20714286,101.9971429,102.4922857,89.09885714
Taupo,cumecs,1943,99.58542857,101.7755714,84.31471429,175.5901429,114.362,83.89771429,91.91357143,151.5294286,90.15185714,126.5031429,135.999,356.1991429,387.3705714,209.3635714,341.4261429,225.267,181.591,203.0357143,257.6127143,175.1874286,156.2431429,168.5057143,162.1758571,157.0931429,368.2961429,357.0814286,286.9154286,192.2538571,246.106,187.1,169.5001429,167.2875714,211.0118571,156.6931429,89.48242857,147.1357143,119.3585714,160.1937143,91.37114286,77.25571429,113.5728571,70.90085714,108.7822857,70.3,93.54871429,96.14185714,264.1025714,171.9061429,147.3088571,141.8051429,199.4745714,65.823,65.823
Taupo,cumecs,1944,105.0064286,89.79371429,100.5565714,125.6754286,155.2094286,132.5371429,95.70585714,111.4964286,149.2415714,38.51471429,94.85942857,158.2525714,194.9491429,93.23,96.51171429,213.7205714,216.7157143,138.4202857,148.089,103.7864286,243.563,173.6231429,184.9402857,169.3145714,187.7208571,155.6157143,89.24014286,156.6031429,114.4692857,249.3945714,191.433,143.4592857,109.6497143,156.7532857,118.9444286,96.77685714,116.2882857,275.4805714,153.6892857,94.17985714,278.0387143,191.2628571,256.7325714,142.6805714,156.7925714,166.422,116.669,124.3562857,200.4462857,174.7737143,166.9064286,85.05971429,85.05971429
Taupo,cumecs,1945,100.6878571,165.7832857,151.3777143,87.86928571,86.60885714,192.0365714,187.8104286,225.1905714,111.1504286,174.49,157.9888571,43.82142857,253.1292857,188.5062857,231.9011429,183.9535714,184.7661429,169.7004286,186.4971429,224.0068571,171.1514286,261.114,262.9457143,168.6285714,178.2602857,259.6871429,220.8264286,245.8011429,171.956,127.1344286,263.1777143,251.1058571,174.6274286,145.0467143,136.0934286,136.455,136.3117143,102.2868571,87.10485714,60.59157143,118.1284286,125.0815714,45.99957143,122.2041429,39.58757143,58.11114286,82.96357143,42.43428571,134.7085714,74.38385714,157.7565714,63.52042857,63.52042857
